"date","minutes_url","jornada_number","visitor_team_name","visitor_team_id","season","time","categoria_id","local_points","visitor_points","local_team_id","local_team_name"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131704183&EL=MOLLERUSSA SERVISIMO VW&EV=CTT GANXETS PLOMS VOPI4&IDJORNADA=100&IDNIVEL=17#acta","18","CTT GANXETS PLOMS VOPI4","1530","2015-2016","16:00","17","4","2","14026","MOLLERUSSA SERVISIMO VW"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131704182&EL=GIMNASTIC DE TARRAGONA&EV=CETT ESPARREGUERA&IDJORNADA=100&IDNIVEL=17#acta","18","CETT ESPARREGUERA","244","2015-2016","16:00","17","2","4","157","GIMNASTIC DE TARRAGONA"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131704181&EL=C.N.TÀRRACO&EV=C.T.T.SALLENT.RESET&IDJORNADA=100&IDNIVEL=17#acta","18","C.T.T.SALLENT.RESET","60","2015-2016","16:00","17","6","0","159","C.N.TÀRRACO"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131704185&EL=FALCONS SABADELL A.E.&EV=C.T.T. VILAFRANCA&IDJORNADA=100&IDNIVEL=17#acta","18","C.T.T. VILAFRANCA","764","2015-2016","17:00","17","2","4","10348","FALCONS SABADELL A.E."
"02/04/2016","liga_eacta.php?IDENCUENTRO=131704193&EL=C.T.T. VILAFRANCA&EV=C.T.T. VILANOVA&IDJORNADA=100&IDNIVEL=17#acta","19","C.T.T. VILANOVA","535","2015-2016","17:00","17","4","2","764","C.T.T. VILAFRANCA"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131704192&EL=C.T.T.SALLENT.RESET&EV=MOLLERUSSA SERVISIMO VW&IDJORNADA=100&IDNIVEL=17#acta","19","MOLLERUSSA SERVISIMO VW","14026","2015-2016","17:00","17","4","2","60","C.T.T.SALLENT.RESET"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131704191&EL=CETT ESPARREGUERA&EV=FALCONS SABADELL A.E.&IDJORNADA=100&IDNIVEL=17#acta","19","FALCONS SABADELL A.E.","10348","2015-2016","17:00","17","0","6","244","CETT ESPARREGUERA"
"03/04/2016","liga_eacta.php?IDENCUENTRO=131704194&EL=CTT GANXETS PLOMS VOPI4&EV=GIMNASTIC DE TARRAGONA&IDJORNADA=100&IDNIVEL=17#acta","19","GIMNASTIC DE TARRAGONA","157","2015-2016","10:00","17","2","4","1530","CTT GANXETS PLOMS VOPI4"
"03/04/2016","liga_eacta.php?IDENCUENTRO=131704195&EL=BOMBONS BLASI - XALOC OLESA&EV=C.N.TÀRRACO&IDJORNADA=100&IDNIVEL=17#acta","19","C.N.TÀRRACO","159","2015-2016","11:00","17","5","1","963","BOMBONS BLASI - XALOC OLESA"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131704203&EL=C.N.TÀRRACO&EV=SCR EL CIERVO&IDJORNADA=100&IDNIVEL=17#acta","20","SCR EL CIERVO","929","2015-2016","16:00","17","2","4","159","C.N.TÀRRACO"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131704202&EL=GIMNASTIC DE TARRAGONA&EV=C.T.T.SALLENT.RESET&IDJORNADA=100&IDNIVEL=17#acta","20","C.T.T.SALLENT.RESET","60","2015-2016","16:00","17","5","1","157","GIMNASTIC DE TARRAGONA"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131704201&EL=MOLLERUSSA SERVISIMO VW&EV=BOMBONS BLASI - XALOC OLESA&IDJORNADA=100&IDNIVEL=17#acta","20","BOMBONS BLASI - XALOC OLESA","963","2015-2016","16:00","17","2","4","14026","MOLLERUSSA SERVISIMO VW"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131704204&EL=C.T.T. VILANOVA&EV=CETT ESPARREGUERA&IDJORNADA=100&IDNIVEL=17#acta","20","CETT ESPARREGUERA","244","2015-2016","16:30","17","3","4","535","C.T.T. VILANOVA"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131704205&EL=FALCONS SABADELL A.E.&EV=CTT GANXETS PLOMS VOPI4&IDJORNADA=100&IDNIVEL=17#acta","20","CTT GANXETS PLOMS VOPI4","1530","2015-2016","17:00","17","5","1","10348","FALCONS SABADELL A.E."
"16/04/2016","liga_eacta.php?IDENCUENTRO=131704213&EL=SCR EL CIERVO&EV=MOLLERUSSA SERVISIMO VW&IDJORNADA=100&IDNIVEL=17#acta","21","MOLLERUSSA SERVISIMO VW","14026","2015-2016","17:00","17","5","1","929","SCR EL CIERVO"
"16/04/2016","liga_eacta.php?IDENCUENTRO=131704212&EL=FALCONS SABADELL A.E.&EV=C.T.T.SALLENT.RESET&IDJORNADA=100&IDNIVEL=17#acta","21","C.T.T.SALLENT.RESET","60","2015-2016","17:00","17","5","1","10348","FALCONS SABADELL A.E."
"16/04/2016","liga_eacta.php?IDENCUENTRO=131704211&EL=CETT ESPARREGUERA&EV=C.T.T. VILAFRANCA&IDJORNADA=100&IDNIVEL=17#acta","21","C.T.T. VILAFRANCA","764","2015-2016","17:00","17","4","3","244","CETT ESPARREGUERA"
"17/04/2016","liga_eacta.php?IDENCUENTRO=131704214&EL=CTT GANXETS PLOMS VOPI4&EV=C.T.T. VILANOVA&IDJORNADA=100&IDNIVEL=17#acta","21","C.T.T. VILANOVA","535","2015-2016","10:00","17","2","4","1530","CTT GANXETS PLOMS VOPI4"
"17/04/2016","liga_eacta.php?IDENCUENTRO=131704215&EL=BOMBONS BLASI - XALOC OLESA&EV=GIMNASTIC DE TARRAGONA&IDJORNADA=100&IDNIVEL=17#acta","21","GIMNASTIC DE TARRAGONA","157","2015-2016","11:00","17","4","2","963","BOMBONS BLASI - XALOC OLESA"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131704222&EL=GIMNASTIC DE TARRAGONA&EV=SCR EL CIERVO&IDJORNADA=100&IDNIVEL=17#acta","22","SCR EL CIERVO","929","2015-2016","16:00","17","2","4","157","GIMNASTIC DE TARRAGONA"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131704221&EL=MOLLERUSSA SERVISIMO VW&EV=C.N.TÀRRACO&IDJORNADA=100&IDNIVEL=17#acta","22","C.N.TÀRRACO","159","2015-2016","16:00","17","4","3","14026","MOLLERUSSA SERVISIMO VW"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131704223&EL=C.T.T. VILANOVA&EV=C.T.T.SALLENT.RESET&IDJORNADA=100&IDNIVEL=17#acta","22","C.T.T.SALLENT.RESET","60","2015-2016","16:30","17","2","4","535","C.T.T. VILANOVA"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131704225&EL=C.T.T. VILAFRANCA&EV=CTT GANXETS PLOMS VOPI4&IDJORNADA=100&IDNIVEL=17#acta","22","CTT GANXETS PLOMS VOPI4","1530","2015-2016","17:00","17","6","0","764","C.T.T. VILAFRANCA"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131704224&EL=FALCONS SABADELL A.E.&EV=BOMBONS BLASI - XALOC OLESA&IDJORNADA=100&IDNIVEL=17#acta","22","BOMBONS BLASI - XALOC OLESA","963","2015-2016","17:00","17","6","0","10348","FALCONS SABADELL A.E."
"03/10/2015","liga_eacta.php?IDENCUENTRO=131705011&EL=C.T.T. OLOT - AMMERLÄNDER&EV=C.E.R L  ESCALA&IDJORNADA=100&IDNIVEL=17#acta","1","C.E.R L ESCALA","14005","2015-2016","16:30","17","6","0","768","C.T.T. OLOT - AMMERLÄNDER"
"03/10/2015","liga_eacta.php?IDENCUENTRO=131705014&EL=T.T. PARETS&EV=CTT TONA&IDJORNADA=100&IDNIVEL=17#acta","1","CTT TONA","815","2015-2016","17:00","17","4","2","154","T.T. PARETS"
"03/10/2015","liga_eacta.php?IDENCUENTRO=131705013&EL=C.T.T. ATENEU 1882&EV=CTT CARDEDEU&IDJORNADA=100&IDNIVEL=17#acta","1","CTT CARDEDEU","14006","2015-2016","17:00","17","6","0","653","C.T.T. ATENEU 1882"
"03/10/2015","liga_eacta.php?IDENCUENTRO=131705012&EL=A.T.T. PREMIA DE MAR&EV=TITUS BADALONA&IDJORNADA=100&IDNIVEL=17#acta","1","TITUS BADALONA","66","2015-2016","17:00","17","6","0","43","A.T.T. PREMIA DE MAR"
"03/10/2015","liga_eacta.php?IDENCUENTRO=131705015&EL=EL CENTRE&EV=LLUISOS DE GRACIA&IDJORNADA=100&IDNIVEL=17#acta","1","LLUISOS DE GRACIA","10586","2015-2016","18:00","17","4","3","14016","EL CENTRE"
"04/10/2015","liga_eacta.php?IDENCUENTRO=131705016&EL=CTT TORROELLA DE M. - L ESTARTIT&EV=CTT VILABLAREIX&IDJORNADA=100&IDNIVEL=17#acta","1","CTT VILABLAREIX","10354","2015-2016","11:00","17","3","4","1418","CTT TORROELLA DE M. - L ESTARTIT"
"10/10/2015","liga_eacta.php?IDENCUENTRO=131705021&EL=CTT VILABLAREIX&EV=A.T.T. PREMIA DE MAR&IDJORNADA=100&IDNIVEL=17#acta","2","A.T.T. PREMIA DE MAR","43","2015-2016","16:30","17","4","2","10354","CTT VILABLAREIX"
"10/10/2015","liga_eacta.php?IDENCUENTRO=131705022&EL=CTT TONA&EV=EL CENTRE&IDJORNADA=100&IDNIVEL=17#acta","2","EL CENTRE","14016","2015-2016","17:00","17","2","4","815","CTT TONA"
"10/10/2015","liga_eacta.php?IDENCUENTRO=131705024&EL=LLUISOS DE GRACIA&EV=CTT TORROELLA DE M. - L ESTARTIT&IDJORNADA=100&IDNIVEL=17#acta","2","CTT TORROELLA DE M. - L ESTARTIT","1418","2015-2016","18:00","17","5","1","10586","LLUISOS DE GRACIA"
"10/10/2015","liga_eacta.php?IDENCUENTRO=131705023&EL=TITUS BADALONA&EV=C.T.T. OLOT - AMMERLÄNDER&IDJORNADA=100&IDNIVEL=17#acta","2","C.T.T. OLOT - AMMERLÄNDER","768","2015-2016","18:00","17","5","1","66","TITUS BADALONA"
"11/10/2015","","2","C.T.T. ATENEU 1882","653","2015-2016","10:30","17","6","0","14005","C.E.R L ESCALA"
"11/10/2015","liga_eacta.php?IDENCUENTRO=131705026&EL=CTT CARDEDEU&EV=T.T. PARETS&IDJORNADA=100&IDNIVEL=17#acta","2","T.T. PARETS","154","2015-2016","11:00","17","2","4","14006","CTT CARDEDEU"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131705031&EL=C.T.T. OLOT - AMMERLÄNDER&EV=CTT VILABLAREIX&IDJORNADA=100&IDNIVEL=17#acta","3","CTT VILABLAREIX","10354","2015-2016","16:30","17","2","4","768","C.T.T. OLOT - AMMERLÄNDER"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131705032&EL=T.T. PARETS&EV=C.E.R L  ESCALA&IDJORNADA=100&IDNIVEL=17#acta","3","C.E.R L ESCALA","14005","2015-2016","17:00","17","4","2","154","T.T. PARETS"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131705035&EL=LLUISOS DE GRACIA&EV=CTT TONA&IDJORNADA=100&IDNIVEL=17#acta","3","CTT TONA","815","2015-2016","18:00","17","3","4","10586","LLUISOS DE GRACIA"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131705034&EL=EL CENTRE&EV=CTT CARDEDEU&IDJORNADA=100&IDNIVEL=17#acta","3","CTT CARDEDEU","14006","2015-2016","18:00","17","1","5","14016","EL CENTRE"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131705033&EL=TITUS BADALONA&EV=C.T.T. ATENEU 1882&IDJORNADA=100&IDNIVEL=17#acta","3","C.T.T. ATENEU 1882","653","2015-2016","18:00","17","4","2","66","TITUS BADALONA"
"18/10/2015","liga_eacta.php?IDENCUENTRO=131705036&EL=CTT TORROELLA DE M. - L ESTARTIT&EV=A.T.T. PREMIA DE MAR&IDJORNADA=100&IDNIVEL=17#acta","3","A.T.T. PREMIA DE MAR","43","2015-2016","11:00","17","2","4","1418","CTT TORROELLA DE M. - L ESTARTIT"
"24/10/2015","liga_eacta.php?IDENCUENTRO=131705041&EL=CTT VILABLAREIX&EV=C.T.T. ATENEU 1882&IDJORNADA=100&IDNIVEL=17#acta","4","C.T.T. ATENEU 1882","653","2015-2016","16:30","17","6","0","10354","CTT VILABLAREIX"
"24/10/2015","liga_eacta.php?IDENCUENTRO=131705044&EL=T.T. PARETS&EV=TITUS BADALONA&IDJORNADA=100&IDNIVEL=17#acta","4","TITUS BADALONA","66","2015-2016","17:00","17","1","5","154","T.T. PARETS"
"24/10/2015","liga_eacta.php?IDENCUENTRO=131705043&EL=CTT TONA&EV=CTT TORROELLA DE M. - L ESTARTIT&IDJORNADA=100&IDNIVEL=17#acta","4","CTT TORROELLA DE M. - L ESTARTIT","1418","2015-2016","17:00","17","5","1","815","CTT TONA"
"24/10/2015","liga_eacta.php?IDENCUENTRO=131705042&EL=A.T.T. PREMIA DE MAR&EV=C.T.T. OLOT - AMMERLÄNDER&IDJORNADA=100&IDNIVEL=17#acta","4","C.T.T. OLOT - AMMERLÄNDER","768","2015-2016","17:00","17","1","5","43","A.T.T. PREMIA DE MAR"
"25/10/2015","liga_eacta.php?IDENCUENTRO=131705045&EL=C.E.R L  ESCALA&EV=EL CENTRE&IDJORNADA=100&IDNIVEL=17#acta","4","EL CENTRE","14016","2015-2016","10:30","17","4","2","14005","C.E.R L ESCALA"
"25/10/2015","liga_eacta.php?IDENCUENTRO=131705046&EL=CTT CARDEDEU&EV=LLUISOS DE GRACIA&IDJORNADA=100&IDNIVEL=17#acta","4","LLUISOS DE GRACIA","10586","2015-2016","11:00","17","4","3","14006","CTT CARDEDEU"
"07/11/2015","liga_eacta.php?IDENCUENTRO=131705053&EL=T.T. PARETS&EV=CTT VILABLAREIX&IDJORNADA=100&IDNIVEL=17#acta","5","CTT VILABLAREIX","10354","2015-2016","17:00","17","2","4","154","T.T. PARETS"
"07/11/2015","liga_eacta.php?IDENCUENTRO=131705052&EL=CTT TONA&EV=CTT CARDEDEU&IDJORNADA=100&IDNIVEL=17#acta","5","CTT CARDEDEU","14006","2015-2016","17:00","17","4","2","815","CTT TONA"
"07/11/2015","liga_eacta.php?IDENCUENTRO=131705051&EL=C.T.T. ATENEU 1882&EV=A.T.T. PREMIA DE MAR&IDJORNADA=100&IDNIVEL=17#acta","5","A.T.T. PREMIA DE MAR","43","2015-2016","17:00","17","4","3","653","C.T.T. ATENEU 1882"
"07/11/2015","liga_eacta.php?IDENCUENTRO=131705055&EL=EL CENTRE&EV=TITUS BADALONA&IDJORNADA=100&IDNIVEL=17#acta","5","TITUS BADALONA","66","2015-2016","18:00","17","3","4","14016","EL CENTRE"
"07/11/2015","liga_eacta.php?IDENCUENTRO=131705054&EL=LLUISOS DE GRACIA&EV=C.E.R L  ESCALA&IDJORNADA=100&IDNIVEL=17#acta","5","C.E.R L ESCALA","14005","2015-2016","18:00","17","4","2","10586","LLUISOS DE GRACIA"
"08/11/2015","liga_eacta.php?IDENCUENTRO=131705056&EL=CTT TORROELLA DE M. - L ESTARTIT&EV=C.T.T. OLOT - AMMERLÄNDER&IDJORNADA=100&IDNIVEL=17#acta","5","C.T.T. OLOT - AMMERLÄNDER","768","2015-2016","11:00","17","1","5","1418","CTT TORROELLA DE M. - L ESTARTIT"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131705062&EL=CTT VILABLAREIX&EV=EL CENTRE&IDJORNADA=100&IDNIVEL=17#acta","6","EL CENTRE","14016","2015-2016","16:30","17","4","2","10354","CTT VILABLAREIX"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131705061&EL=C.T.T. OLOT - AMMERLÄNDER&EV=C.T.T. ATENEU 1882&IDJORNADA=100&IDNIVEL=17#acta","6","C.T.T. ATENEU 1882","653","2015-2016","16:30","17","6","0","768","C.T.T. OLOT - AMMERLÄNDER"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131705063&EL=A.T.T. PREMIA DE MAR&EV=T.T. PARETS&IDJORNADA=100&IDNIVEL=17#acta","6","T.T. PARETS","154","2015-2016","17:00","17","0","6","43","A.T.T. PREMIA DE MAR"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131705064&EL=TITUS BADALONA&EV=LLUISOS DE GRACIA&IDJORNADA=100&IDNIVEL=17#acta","6","LLUISOS DE GRACIA","10586","2015-2016","18:00","17","4","2","66","TITUS BADALONA"
"15/11/2015","liga_eacta.php?IDENCUENTRO=131705065&EL=C.E.R L  ESCALA&EV=CTT TONA&IDJORNADA=100&IDNIVEL=17#acta","6","CTT TONA","815","2015-2016","10:30","17","3","4","14005","C.E.R L ESCALA"
"15/11/2015","liga_eacta.php?IDENCUENTRO=131705066&EL=CTT CARDEDEU&EV=CTT TORROELLA DE M. - L ESTARTIT&IDJORNADA=100&IDNIVEL=17#acta","6","CTT TORROELLA DE M. - L ESTARTIT","1418","2015-2016","11:00","17","3","4","14006","CTT CARDEDEU"
"21/11/2015","liga_eacta.php?IDENCUENTRO=131705071&EL=T.T. PARETS&EV=C.T.T. OLOT - AMMERLÄNDER&IDJORNADA=100&IDNIVEL=17#acta","7","C.T.T. OLOT - AMMERLÄNDER","768","2015-2016","17:00","17","6","0","154","T.T. PARETS"
"21/11/2015","liga_eacta.php?IDENCUENTRO=131705074&EL=LLUISOS DE GRACIA&EV=CTT VILABLAREIX&IDJORNADA=100&IDNIVEL=17#acta","7","CTT VILABLAREIX","10354","2015-2016","18:00","17","2","4","10586","LLUISOS DE GRACIA"
"21/11/2015","liga_eacta.php?IDENCUENTRO=131705073&EL=EL CENTRE&EV=A.T.T. PREMIA DE MAR&IDJORNADA=100&IDNIVEL=17#acta","7","A.T.T. PREMIA DE MAR","43","2015-2016","18:00","17","1","5","14016","EL CENTRE"
"22/11/2015","liga_eacta.php?IDENCUENTRO=131705076&EL=CTT TORROELLA DE M. - L ESTARTIT&EV=C.T.T. ATENEU 1882&IDJORNADA=100&IDNIVEL=17#acta","7","C.T.T. ATENEU 1882","653","2015-2016","11:00","17","0","6","1418","CTT TORROELLA DE M. - L ESTARTIT"
"22/11/2015","liga_eacta.php?IDENCUENTRO=131705075&EL=CTT CARDEDEU&EV=C.E.R L  ESCALA&IDJORNADA=100&IDNIVEL=17#acta","7","C.E.R L ESCALA","14005","2015-2016","11:00","17","2","4","14006","CTT CARDEDEU"
"29/11/2015","liga_eacta.php?IDENCUENTRO=131705072&EL=CTT TONA&EV=TITUS BADALONA&IDJORNADA=100&IDNIVEL=17#acta","7","TITUS BADALONA","66","2015-2016","11:00","17","1","5","815","CTT TONA"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131705082&EL=C.T.T. OLOT - AMMERLÄNDER&EV=EL CENTRE&IDJORNADA=100&IDNIVEL=17#acta","8","EL CENTRE","14016","2015-2016","16:30","17","4","2","768","C.T.T. OLOT - AMMERLÄNDER"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131705081&EL=CTT VILABLAREIX&EV=CTT TONA&IDJORNADA=100&IDNIVEL=17#acta","8","CTT TONA","815","2015-2016","16:30","17","5","1","10354","CTT VILABLAREIX"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131705084&EL=C.T.T. ATENEU 1882&EV=T.T. PARETS&IDJORNADA=100&IDNIVEL=17#acta","8","T.T. PARETS","154","2015-2016","17:00","17","0","6","653","C.T.T. ATENEU 1882"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131705083&EL=A.T.T. PREMIA DE MAR&EV=LLUISOS DE GRACIA&IDJORNADA=100&IDNIVEL=17#acta","8","LLUISOS DE GRACIA","10586","2015-2016","17:00","17","4","3","43","A.T.T. PREMIA DE MAR"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131705085&EL=TITUS BADALONA&EV=CTT CARDEDEU&IDJORNADA=100&IDNIVEL=17#acta","8","CTT CARDEDEU","14006","2015-2016","18:00","17","4","2","66","TITUS BADALONA"
"29/11/2015","liga_eacta.php?IDENCUENTRO=131705086&EL=C.E.R L  ESCALA&EV=CTT TORROELLA DE M. - L ESTARTIT&IDJORNADA=100&IDNIVEL=17#acta","8","CTT TORROELLA DE M. - L ESTARTIT","1418","2015-2016","10:30","17","6","0","14005","C.E.R L ESCALA"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131705091&EL=CTT TONA&EV=A.T.T. PREMIA DE MAR&IDJORNADA=100&IDNIVEL=17#acta","9","A.T.T. PREMIA DE MAR","43","2015-2016","17:00","17","1","5","815","CTT TONA"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131705093&EL=LLUISOS DE GRACIA&EV=C.T.T. OLOT - AMMERLÄNDER&IDJORNADA=100&IDNIVEL=17#acta","9","C.T.T. OLOT - AMMERLÄNDER","768","2015-2016","18:00","17","5","1","10586","LLUISOS DE GRACIA"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131705092&EL=EL CENTRE&EV=C.T.T. ATENEU 1882&IDJORNADA=100&IDNIVEL=17#acta","9","C.T.T. ATENEU 1882","653","2015-2016","18:00","17","4","2","14016","EL CENTRE"
"13/12/2015","liga_eacta.php?IDENCUENTRO=131705094&EL=C.E.R L  ESCALA&EV=TITUS BADALONA&IDJORNADA=100&IDNIVEL=17#acta","9","TITUS BADALONA","66","2015-2016","10:30","17","2","4","14005","C.E.R L ESCALA"
"13/12/2015","liga_eacta.php?IDENCUENTRO=131705096&EL=CTT TORROELLA DE M. - L ESTARTIT&EV=T.T. PARETS&IDJORNADA=100&IDNIVEL=17#acta","9","T.T. PARETS","154","2015-2016","11:00","17","1","5","1418","CTT TORROELLA DE M. - L ESTARTIT"
"13/12/2015","liga_eacta.php?IDENCUENTRO=131705095&EL=CTT CARDEDEU&EV=CTT VILABLAREIX&IDJORNADA=100&IDNIVEL=17#acta","9","CTT VILABLAREIX","10354","2015-2016","11:00","17","2","4","14006","CTT CARDEDEU"
"09/01/2016","liga_eacta.php?IDENCUENTRO=131705102&EL=C.T.T. OLOT - AMMERLÄNDER&EV=CTT TONA&IDJORNADA=100&IDNIVEL=17#acta","10","CTT TONA","815","2015-2016","16:30","17","4","2","768","C.T.T. OLOT - AMMERLÄNDER"
"09/01/2016","liga_eacta.php?IDENCUENTRO=131705101&EL=CTT VILABLAREIX&EV=C.E.R L  ESCALA&IDJORNADA=100&IDNIVEL=17#acta","10","C.E.R L ESCALA","14005","2015-2016","16:30","17","4","2","10354","CTT VILABLAREIX"
"09/01/2016","liga_eacta.php?IDENCUENTRO=131705105&EL=C.T.T. ATENEU 1882&EV=LLUISOS DE GRACIA&IDJORNADA=100&IDNIVEL=17#acta","10","LLUISOS DE GRACIA","10586","2015-2016","17:00","17","0","6","653","C.T.T. ATENEU 1882"
"09/01/2016","liga_eacta.php?IDENCUENTRO=131705104&EL=T.T. PARETS&EV=EL CENTRE&IDJORNADA=100&IDNIVEL=17#acta","10","EL CENTRE","14016","2015-2016","17:00","17","4","2","154","T.T. PARETS"
"09/01/2016","liga_eacta.php?IDENCUENTRO=131705103&EL=A.T.T. PREMIA DE MAR&EV=CTT CARDEDEU&IDJORNADA=100&IDNIVEL=17#acta","10","CTT CARDEDEU","14006","2015-2016","17:00","17","3","4","43","A.T.T. PREMIA DE MAR"
"10/01/2016","liga_eacta.php?IDENCUENTRO=131705106&EL=CTT TORROELLA DE M. - L ESTARTIT&EV=TITUS BADALONA&IDJORNADA=100&IDNIVEL=17#acta","10","TITUS BADALONA","66","2015-2016","11:00","17","4","2","1418","CTT TORROELLA DE M. - L ESTARTIT"
"16/01/2016","liga_eacta.php?IDENCUENTRO=131705112&EL=TITUS BADALONA&EV=CTT VILABLAREIX&IDJORNADA=100&IDNIVEL=17#acta","11","CTT VILABLAREIX","10354","2015-2016","11:00","17","3","4","66","TITUS BADALONA"
"16/01/2016","liga_eacta.php?IDENCUENTRO=131705111&EL=CTT TONA&EV=C.T.T. ATENEU 1882&IDJORNADA=100&IDNIVEL=17#acta","11","C.T.T. ATENEU 1882","653","2015-2016","17:00","17","4","2","815","CTT TONA"
"16/01/2016","liga_eacta.php?IDENCUENTRO=131705113&EL=LLUISOS DE GRACIA&EV=T.T. PARETS&IDJORNADA=100&IDNIVEL=17#acta","11","T.T. PARETS","154","2015-2016","18:00","17","4","2","10586","LLUISOS DE GRACIA"
"17/01/2016","liga_eacta.php?IDENCUENTRO=131705114&EL=C.E.R L  ESCALA&EV=A.T.T. PREMIA DE MAR&IDJORNADA=100&IDNIVEL=17#acta","11","A.T.T. PREMIA DE MAR","43","2015-2016","10:30","17","4","3","14005","C.E.R L ESCALA"
"17/01/2016","liga_eacta.php?IDENCUENTRO=131705116&EL=CTT TORROELLA DE M. - L ESTARTIT&EV=EL CENTRE&IDJORNADA=100&IDNIVEL=17#acta","11","EL CENTRE","14016","2015-2016","11:00","17","3","4","1418","CTT TORROELLA DE M. - L ESTARTIT"
"17/01/2016","liga_eacta.php?IDENCUENTRO=131705115&EL=CTT CARDEDEU&EV=C.T.T. OLOT - AMMERLÄNDER&IDJORNADA=100&IDNIVEL=17#acta","11","C.T.T. OLOT - AMMERLÄNDER","768","2015-2016","11:00","17","4","3","14006","CTT CARDEDEU"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131705121&EL=CTT VILABLAREIX&EV=CTT TORROELLA DE M. - L ESTARTIT&IDJORNADA=100&IDNIVEL=17#acta","12","CTT TORROELLA DE M. - L ESTARTIT","1418","2015-2016","16:30","17","6","0","10354","CTT VILABLAREIX"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131705122&EL=CTT TONA&EV=T.T. PARETS&IDJORNADA=100&IDNIVEL=17#acta","12","T.T. PARETS","154","2015-2016","17:00","17","2","4","815","CTT TONA"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131705124&EL=LLUISOS DE GRACIA&EV=EL CENTRE&IDJORNADA=100&IDNIVEL=17#acta","12","EL CENTRE","14016","2015-2016","18:00","17","5","1","10586","LLUISOS DE GRACIA"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131705123&EL=TITUS BADALONA&EV=A.T.T. PREMIA DE MAR&IDJORNADA=100&IDNIVEL=17#acta","12","A.T.T. PREMIA DE MAR","43","2015-2016","18:00","17","2","4","66","TITUS BADALONA"
"24/01/2016","liga_eacta.php?IDENCUENTRO=131705125&EL=C.E.R L  ESCALA&EV=C.T.T. OLOT - AMMERLÄNDER&IDJORNADA=100&IDNIVEL=17#acta","12","C.T.T. OLOT - AMMERLÄNDER","768","2015-2016","10:30","17","4","2","14005","C.E.R L ESCALA"
"24/01/2016","liga_eacta.php?IDENCUENTRO=131705126&EL=CTT CARDEDEU&EV=C.T.T. ATENEU 1882&IDJORNADA=100&IDNIVEL=17#acta","12","C.T.T. ATENEU 1882","653","2015-2016","11:00","17","4","3","14006","CTT CARDEDEU"
"30/01/2016","liga_eacta.php?IDENCUENTRO=131705131&EL=C.T.T. OLOT - AMMERLÄNDER&EV=TITUS BADALONA&IDJORNADA=100&IDNIVEL=17#acta","13","TITUS BADALONA","66","2015-2016","16:30","17","5","1","768","C.T.T. OLOT - AMMERLÄNDER"
"30/01/2016","liga_eacta.php?IDENCUENTRO=131705134&EL=A.T.T. PREMIA DE MAR&EV=CTT VILABLAREIX&IDJORNADA=100&IDNIVEL=17#acta","13","CTT VILABLAREIX","10354","2015-2016","17:00","17","2","4","43","A.T.T. PREMIA DE MAR"
"30/01/2016","liga_eacta.php?IDENCUENTRO=131705133&EL=T.T. PARETS&EV=CTT CARDEDEU&IDJORNADA=100&IDNIVEL=17#acta","13","CTT CARDEDEU","14006","2015-2016","17:00","17","5","1","154","T.T. PARETS"
"30/01/2016","liga_eacta.php?IDENCUENTRO=131705132&EL=C.T.T. ATENEU 1882&EV=C.E.R L  ESCALA&IDJORNADA=100&IDNIVEL=17#acta","13","C.E.R L ESCALA","14005","2015-2016","17:00","17","0","6","653","C.T.T. ATENEU 1882"
